timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
631.0,8.0,200.0,0.5799999971,0.99999999187,0.682926823716,4.0,2.0,1.0,0.0,4.435,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,891.0,373.75,0.0,690400.0,226850.0,0.0,3502.70429253,1862.21764499,1100.0,1100.0,1100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0333395507261,0.0333400937679,0.866645360035,0.0333374324162,0.0333375630545,0.591666666667,0.142708333333,0.04,0.015,0.727272727273,0.272727272727,0.295,0.1,0.5,-0.0958333333333,-0.1875,-0.05,0.0,0.0,0.5,0.0,1100.0
631.0,8.0,175.0,0.611428567935,0.999999989899,0.757575749923,5.0,2.0,0.0,1.0,4.34857142857,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,302.0,174.333333333,42700.0,690400.0,268300.0,3149.61499148,3416.09278539,3278.80812975,16300.0,16300.0,16300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06666679247,0.06667046606,0.066669118983,0.0666668696168,0.73332675287,0.518859649123,0.152192982456,0.0628571428571,0.0171428571429,0.785714285714,0.214285714286,0.374242424242,0.1,1.0,-0.216666666667,-0.4,-0.125,0.0,0.0,0.5,0.0,1600.0
631.0,8.0,841.0,0.466747278758,0.999999998016,0.636904760641,7.0,0.0,1.0,0.0,4.51248513674,9.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1200.0,531.428571429,0.0,690400.0,310333.333333,0.0,5943.5125,3136.36645788,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.911037507127,0.0222239171758,0.0222397992045,0.0222232231336,0.0222755533591,0.45625701459,0.247007489865,0.0582639714625,0.00475624256837,0.924528301887,0.0754716981132,0.352308949554,0.0333333333333,1.0,-0.222916666667,-0.4,-0.125,0.0,0.0,0.5,0.0,3100.0
631.0,10.0,293.0,0.617543857482,0.99999999375,0.806249994961,5.0,2.0,0.0,0.0,4.58361774744,10.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,758.0,402.9,6300.0,690400.0,162800.0,2041.5,4288.10130246,3009.37881045,14400.0,14400.0,14400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.249764761285,0.020512062542,0.0202063557844,0.227596670779,0.48192014961,0.416439909297,0.250510204082,0.0477815699659,0.00341296928328,0.933333333333,0.0666666666667,0.398979591837,0.1,0.6,-0.125,-0.125,-0.125,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,1600.0
631.0,9.0,132.0,0.704545449208,0.999999987013,0.818181807556,1.0,1.0,0.0,2.0,4.5,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,10100.0,2710.25,0.0,690400.0,416920.0,0.0,11750.0,4931.49491726,690400.0,690400.0,690400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.839984373898,0.0400063758592,0.0400032538973,0.0400035342835,0.0400024620624,0.6,-0.0452380952381,0.0227272727273,0.00757575757576,0.75,0.25,0.227777777778,0.1,0.333333333333,-1.0,-1.0,-1.0,0.0,0.0,0.5,0.0,800.0
631.0,12.0,910.0,0.44666666617,0.999999997773,0.71937639038,2.0,1.0,1.0,0.0,4.21428571429,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,730.0,369.6,8300.0,690400.0,164060.0,2226.27272727,3416.09278539,3022.87021361,2500.0,2500.0,2500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0407969403911,0.0402124999166,0.0403646603262,0.151373164113,0.727252735253,0.517138734282,0.122267058338,0.0472527472527,0.0197802197802,0.704918032787,0.295081967213,0.341611295681,0.0333333333333,0.9,-0.30887345679,-0.65,-0.1,0.0,0.0,0.5,0.0,6700.0
631.0,10.0,597.0,0.57118643971,0.999999997326,0.754010693171,2.0,1.0,1.0,0.0,4.8324958124,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2100.0,619.571428571,0.0,690400.0,122112.5,0.0,3898.26415094,2728.13946514,9300.0,9300.0,9300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0257288828846,0.898279316534,0.0250490417166,0.0251893243457,0.0257534345187,0.482580994275,0.0968998743192,0.070351758794,0.0284757118928,0.71186440678,0.28813559322,0.347362399505,0.1,0.8,-0.383613445378,-0.75,-0.05,0.0,0.0,0.5,0.0,1200.0
631.0,8.0,457.0,0.541284402428,0.99999999639,0.682310466851,4.0,3.0,0.0,8.0,4.63019693654,9.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,717.0,330.222222222,4600.0,690400.0,270988.888889,2004.95652174,11369.1522843,3926.87741892,2800.0,5000.0,3900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0222235320095,0.138585783929,0.0222231263071,0.239244728027,0.577722829727,0.556523569024,0.223968855219,0.0568927789934,0.0109409190372,0.838709677419,0.161290322581,0.367132867133,0.1,1.0,-0.263333333333,-0.5,-0.125,0.0,0.0,0.5,0.0,23500.0
631.0,12.0,957.0,0.511982570248,0.999999998214,0.70714285588,6.0,3.0,0.0,26.0,4.47126436782,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,414.0,211.2,40400.0,690400.0,516900.0,2185.33227848,5730.32786885,4038.23355195,1100.0,1900.0,1466.66666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0400020879428,0.0403264452218,0.0400854904642,0.839585925113,0.0400000512585,0.471084695837,-0.0253537738662,0.055381400209,0.0595611285266,0.481818181818,0.518181818182,0.434202809769,0.05,1.0,-0.430611250348,-1.0,-0.05,0.65,0.4375,0.15,0.4375,9700.0
631.0,14.0,454.0,0.493362830767,0.999999996575,0.613013696531,2.0,2.0,1.0,0.0,4.66079295154,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4200.0,1521.83333333,4200.0,690400.0,141616.666667,2981.13992762,4750.0,3757.34592836,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0333339263938,0.866596460119,0.0333339205583,0.0334019955162,0.0333336974123,0.351592455164,0.0332753555968,0.057268722467,0.0396475770925,0.590909090909,0.409090909091,0.269522144522,0.1,0.6,-0.276466049383,-0.4,-0.1,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,649.0
