timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
36.0,13.0,293.0,0.56701030733,0.999999993976,0.765060236355,4.0,2.0,3.0,0.0,4.66894197952,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1200.0,199.166666667,25400.0,843300.0,217833.333333,2333.23809524,6462.5,3348.78161478,1400.0,1400.0,1400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0333582290162,0.5331581847,0.366692352287,0.0334533306941,0.0333379033032,0.379666666667,-0.058,0.0238907849829,0.0341296928328,0.411764705882,0.588235294118,0.317517006803,0.166666666667,0.8,-0.345833333333,-0.75,-0.1,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,1100.0
36.0,12.0,318.0,0.613114752088,0.999999994083,0.828402361962,7.0,2.0,1.0,2.0,4.4748427673,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,13200.0,843300.0,284825.0,1865.78571429,3409.12923681,2453.26198998,1300.0,11600.0,6450.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0500002258325,0.0500003319128,0.799997893697,0.0500001399364,0.0500014086216,0.441607142857,0.176371753247,0.0377358490566,0.00314465408805,0.923076923077,0.0769230769231,0.293952922078,0.0625,0.5,-0.1,-0.1,-0.1,0.383333333333,0.1,0.116666666667,0.1,892.0
36.0,9.0,193.0,0.682795695254,0.99999999115,0.840707957162,2.0,1.0,1.0,0.0,4.9792746114,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,502.0,167.2,0.0,843300.0,216200.0,0.0,3409.12923681,2036.86117509,1800.0,1800.0,1800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.365873005759,0.0333356457853,0.53411986318,0.0333346479151,0.0333368373605,0.35347985348,-0.11043956044,0.0103626943005,0.020725388601,0.333333333333,0.666666666667,0.157142857143,0.1,0.214285714286,-0.4375,-0.6,-0.25,0.0,0.0,0.5,0.0,393.0
36.0,12.0,810.0,0.486486485829,0.999999997691,0.697459582685,11.0,2.0,12.0,0.0,4.49135802469,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,491.0,101.833333333,0.0,843300.0,247071.428571,0.0,3409.12923681,1921.34969491,713.0,765.0,739.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.028793277569,0.028573769582,0.885480729306,0.0285726173308,0.0285796062119,0.434679027113,0.192636895268,0.0246913580247,0.00864197530864,0.740740740741,0.259259259259,0.424772727273,0.05,0.9,-0.276984126984,-0.7,-0.1,0.0,0.0,0.5,0.0,257.0
36.0,12.0,601.0,0.537815125147,0.999999997403,0.696103894296,6.0,0.0,4.0,1.0,5.13976705491,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,627.0,68.7777777778,0.0,843300.0,238340.0,0.0,4048.56564019,2425.91680437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0200094155844,0.0200035162298,0.399985004004,0.0200031022014,0.53999896198,0.391194309163,0.023639294733,0.0149750415973,0.0149750415973,0.5,0.5,0.304112554113,0.1,0.6,-0.227469135802,-0.5,-0.125,0.0,0.0,0.5,0.0,1200.0
36.0,12.0,389.0,0.559895831875,0.999999995283,0.778301883121,8.0,2.0,1.0,0.0,4.30334190231,7.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,498.0,132.0,0.0,843300.0,167385.714286,0.0,3941.4418146,2503.7497275,1400.0,1400.0,1400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.737301010081,0.028574725941,0.0288134640628,0.176587550888,0.0287232490271,0.522984126984,0.288761904762,0.0385604113111,0.012853470437,0.75,0.25,0.53126984127,0.1,1.0,-0.15,-0.3,-0.05,0.0,0.0,0.5,0.0,475.0
36.0,12.0,763.0,0.457417581789,0.999999997872,0.585106381734,24.0,4.0,3.0,0.0,4.75753604194,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,286.0,56.4,0.0,843300.0,244233.333333,0.0,10385.1875,3878.34441806,727.0,3200.0,1926.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20042082916,0.034624327873,0.0333355341213,0.69828422491,0.033335083936,0.30873015873,0.0352067183463,0.0222804718218,0.0209698558322,0.515151515152,0.484848484848,0.330668449198,0.1,0.5,-0.208506944444,-1.0,-0.075,0.643939393939,0.318181818182,0.143939393939,0.318181818182,730.0
36.0,8.0,471.0,0.515151514036,0.999999996454,0.680851061415,4.0,4.0,1.0,0.0,4.77707006369,4.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,286.0,70.75,143100.0,843300.0,453650.0,2473.92092778,10385.1875,4828.20524062,777.0,3200.0,1463.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.299904560888,0.299222711886,0.300176333081,0.0506883721998,0.0500080219457,0.325,0.113541666667,0.0297239915074,0.0106157112527,0.736842105263,0.263157894737,0.353571428571,0.1,0.7,-0.243333333333,-0.4,-0.1,0.0,0.0,0.5,0.0,727.0
36.0,12.0,404.0,0.548051946628,0.999999995763,0.69915253941,5.0,3.0,1.0,0.0,4.71287128713,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,489.0,97.0,0.0,843300.0,378766.666667,0.0,3409.12923681,2519.28456516,1300.0,1900.0,1600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.033336578769,0.0333371952337,0.0333356691155,0.0333352122071,0.866655344675,0.481690858161,0.145473644003,0.0544554455446,0.0173267326733,0.758620689655,0.241379310345,0.31194411649,0.1,0.8,-0.252380952381,-0.5,-0.05,0.0,0.0,0.5,0.0,1300.0
36.0,13.0,485.0,0.510638296786,0.999999996795,0.624999997997,9.0,5.0,4.0,1.0,4.63092783505,8.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,9100.0,1328.375,1200.0,843300.0,297975.0,1039.0,11450.0,4792.92689221,822.0,9100.0,2906.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.025000889845,0.369165367723,0.0250006787583,0.555832605726,0.0250004579476,0.347887970615,0.0507805325987,0.0185567010309,0.020618556701,0.473684210526,0.526315789474,0.345454545455,0.136363636364,0.8,-0.143333333333,-0.4,-0.1,0.2,-0.05,0.3,0.05,2600.0
