timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
433.0,15.0,983.0,0.414838035094,0.999999998198,0.592792791725,26.0,9.0,1.0,0.0,4.52390640895,10.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,436.0,112.555555556,0.0,843300.0,272050.0,0.0,4733.22836538,2685.68701889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.319403817412,0.117560395347,0.357594728187,0.020014829772,0.185426229282,0.376174388674,0.137379343629,0.0325534079349,0.0111902339776,0.744186046512,0.255813953488,0.407700892857,0.0333333333333,1.0,-0.180032467532,-0.6,-0.05,0.0,0.0,0.5,0.0,8300.0
433.0,9.0,299.0,0.595317723761,0.999999994413,0.770949716363,4.0,2.0,1.0,0.0,4.5618729097,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1500.0,271.75,1500.0,843300.0,304725.0,1500.0,3874.48235294,2867.05312437,6200.0,6200.0,6200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.163633931372,0.0250044313381,0.152864217495,0.0250004937204,0.633496926075,0.489285714286,0.18253968254,0.0434782608696,0.0100334448161,0.8125,0.1875,0.352564102564,0.05,0.75,-0.183333333333,-0.4,-0.05,0.0,0.0,0.5,0.0,1800.0
433.0,11.0,319.0,0.5471698096,0.999999994595,0.718918915033,2.0,2.0,1.0,0.0,4.76175548589,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,522.0,168.4,6100.0,843300.0,349600.0,1824.05555556,3284.41786893,2706.26167228,1600.0,1600.0,1600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.48689267059,0.0400022020326,0.0400178633859,0.0400005478456,0.393086716146,0.41207096475,0.132494588745,0.0501567398119,0.0156739811912,0.761904761905,0.238095238095,0.281716720779,0.1,0.5,-0.159523809524,-0.214285714286,-0.05,0.333333333333,0.25,0.166666666667,0.25,2000.0
433.0,12.0,240.0,0.586666664059,0.999999992908,0.709219853126,15.0,2.0,12.0,1.0,4.775,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,936.0,288.1,17900.0,843300.0,297100.0,3284.41786893,14075.8333333,6730.80186613,516.0,516.0,516.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0200357938077,0.0200066182359,0.0200147562075,0.919942693983,0.0200001377662,0.694598930481,0.182673796791,0.05,0.0125,0.8,0.2,0.383787878788,0.136363636364,1.0,-0.5,-0.5,-0.5,0.5,0.5,0.0,0.5,1100.0
433.0,11.0,221.0,0.647058820602,0.999999993421,0.769736837041,8.0,3.0,1.0,0.0,4.68325791855,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,400.0,127.5,25200.0,843300.0,282075.0,2070.29442971,4241.48148148,3134.74916618,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0500031100723,0.799198291717,0.0501375999249,0.0506609862067,0.0500000120788,0.445622895623,0.149242424242,0.0407239819005,0.0226244343891,0.642857142857,0.357142857143,0.370707070707,0.1,1.0,-0.21,-0.4,-0.05,0.427272727273,0.168181818182,0.0727272727273,0.168181818182,2700.0
433.0,10.0,314.0,0.536977490235,0.999999994475,0.646408836208,6.0,4.0,1.0,1.0,4.45541401274,9.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,277.0,180.571428571,0.0,843300.0,347200.0,0.0,6265.18,3054.99138094,1700.0,4800.0,3400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.910942919132,0.0222242619996,0.0222595015619,0.0223506693159,0.0222226479905,0.441025641026,0.149038461538,0.0414012738854,0.00955414012739,0.8125,0.1875,0.35,0.1,0.6,-0.225,-0.3,-0.125,0.291666666667,0.125,0.208333333333,0.125,3600.0
433.0,14.0,98.0,0.742268033585,0.999999982759,0.844827571641,6.0,5.0,0.0,0.0,4.4693877551,10.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,683.0,214.2,2200.0,843300.0,214290.0,963.720430108,4077.79050279,2489.10578855,1600.0,4800.0,2733.33333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0202257021624,0.0200176515995,0.231875058988,0.0200239412239,0.707857646027,0.317079889807,0.21694214876,0.0714285714286,0.0204081632653,0.777777777778,0.222222222222,0.39329004329,0.136363636364,0.8,-0.1,-0.1,-0.1,0.3875,0.1375,0.1125,0.1375,786.0
433.0,8.0,562.0,0.397830017364,0.999999997191,0.483146066059,4.0,2.0,20.0,0.0,4.01957295374,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,683.0,205.833333333,2700.0,843300.0,220983.333333,1609.55555556,3284.41786893,2422.01959333,3000.0,6500.0,4750.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0333816448649,0.0333339540827,0.0333472400492,0.0333334417477,0.866603719255,0.434816618567,0.118497234247,0.067615658363,0.0142348754448,0.826086956522,0.173913043478,0.306194463431,0.1,1.0,-0.229861111111,-0.4,-0.125,0.4,0.4,0.1,0.4,1600.0
433.0,9.0,636.0,0.385964911665,0.999999997409,0.497409325136,3.0,2.0,20.0,0.0,4.04402515723,7.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,745.0,282.857142857,1800.0,843300.0,189671.428571,1235.8,3284.41786893,2252.55965142,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0286134520274,0.171070386841,0.0285837370981,0.028571938279,0.743160485754,0.494260271892,0.110810454166,0.0817610062893,0.0220125786164,0.787878787879,0.212121212121,0.309026390276,0.1,1.0,-0.295436507937,-0.7,-0.125,0.541666666667,-0.291666666667,0.0416666666667,0.291666666667,1400.0
433.0,11.0,284.0,0.572992698639,0.999999994118,0.658823525536,6.0,5.0,1.0,1.0,4.3838028169,8.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,683.0,250.375,2700.0,843300.0,208625.0,1208.07216495,3284.41786893,2157.44440939,958.0,3000.0,2019.33333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.286853686415,0.0250005440677,0.0250319290402,0.0250000945838,0.638113745894,0.363938561439,0.152882117882,0.0352112676056,0.0140845070423,0.714285714286,0.285714285714,0.424636363636,0.136363636364,0.75,-0.115773809524,-0.166666666667,-0.0714285714286,0.5,0.5,0.0,0.5,4500.0
