timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
216.0,11.0,143.0,0.647887319381,0.999999987805,0.756097551755,7.0,6.0,1.0,0.0,4.44055944056,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1400.0,335.111111111,2300.0,843300.0,193133.333333,1733.375,5519.61572052,3606.73546187,1400.0,12000.0,6700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.684664001927,0.13310895824,0.136658437323,0.0226883563701,0.0228802461398,0.361616161616,0.381818181818,0.041958041958,0.0,1.0,0.0,0.572727272727,0.136363636364,1.0,0.0,0.0,0.0,0.3,1.0,0.2,1.0,996.0
216.0,11.0,657.0,0.483870966999,0.999999997183,0.687323941726,6.0,0.0,1.0,0.0,4.60121765601,7.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,224.0,94.75,0.0,843300.0,338357.142857,0.0,4608.14103473,2156.84194947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.885708729163,0.028573652224,0.0285726015666,0.0285726979594,0.0285723190865,0.43893877551,0.14966893424,0.0502283105023,0.0213089802131,0.702127659574,0.297872340426,0.412950937951,0.0333333333333,1.0,-0.264087301587,-0.7,-0.1,0.0,0.0,0.5,0.0,1100.0
216.0,10.0,2210.0,0.3291550602,0.999999999155,0.520270269831,7.0,7.0,1.0,2.0,4.33529411765,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1100.0,238.333333333,0.0,843300.0,324157.142857,0.0,3579.1503192,2357.93012241,1500.0,4800.0,2680.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0285747365909,0.0285752664924,0.0285736948745,0.0285734197674,0.885702882275,0.482383949384,0.0706698068956,0.0357466063348,0.0226244343891,0.612403100775,0.387596899225,0.403339087073,0.1,1.0,-0.308078144078,-0.8,-0.0714285714286,0.3,0.2,0.2,0.2,2000.0
216.0,13.0,1252.0,0.433734939411,0.999999998663,0.620320854786,9.0,3.0,3.0,2.0,4.83146964856,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,887.0,354.375,0.0,843300.0,179890.0,0.0,5669.78571429,2796.48852221,1200.0,10100.0,5650.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.120692219957,0.0200047858498,0.819284333028,0.0200009533005,0.0200177078644,0.395377944188,0.0274119943676,0.0335463258786,0.0319488817891,0.512195121951,0.487804878049,0.328214285714,0.05,0.8,-0.25339781746,-0.7,-0.05,0.1,-0.1,0.4,0.1,1300.0
216.0,12.0,579.0,0.503546098398,0.99999999711,0.664739882472,2.0,1.0,3.0,1.0,4.93436960276,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,398.0,88.0,46100.0,843300.0,343280.0,2226.88343126,3579.1503192,2660.13024018,10100.0,10100.0,10100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0400007023847,0.0400000678232,0.63934349473,0.0400001226842,0.240655612378,0.401020139281,0.101421983813,0.0362694300518,0.0189982728843,0.65625,0.34375,0.356686250258,0.05,0.7,-0.275,-0.7,-0.1,0.75,0.45,0.25,0.45,2300.0
216.0,12.0,779.0,0.470668485033,0.999999998028,0.58974358858,18.0,4.0,16.0,0.0,4.57252888318,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,504.0,202.666666667,0.0,843300.0,204100.0,0.0,8223.56069364,3465.04491643,1800.0,34100.0,17950.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02858137263,0.885470527912,0.0285722171338,0.028803699229,0.0285721830956,0.556994362227,-0.0955954897815,0.0192554557125,0.0243902439024,0.441176470588,0.558823529412,0.288737373737,0.0833333333333,0.7,-0.444298245614,-1.0,-0.1,0.0,0.0,0.5,0.0,1200.0
216.0,5.0,2962.0,0.361244019015,0.999999999401,0.576992210559,36.0,0.0,19.0,0.0,4.53274814315,8.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,474.0,102.428571429,0.0,843300.0,345275.0,0.0,4865.2173913,3075.71708244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.77503112057,0.0250023116012,0.149843299772,0.0250219252845,0.0251013427722,0.525361093032,0.157232088198,0.0503038487508,0.0175557056043,0.741293532338,0.258706467662,0.395169020018,0.05,1.0,-0.301171398046,-1.0,-0.05,1.0,0.0,0.5,0.0,4500.0
216.0,10.0,544.0,0.471910111476,0.999999996865,0.626959245684,0.0,0.0,1.0,0.0,4.77389705882,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,482.0,97.3333333333,49800.0,843300.0,389666.666667,2205.46659919,3579.1503192,2550.22562775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.033333672191,0.0333333781677,0.866664011188,0.0333333977259,0.0333355407269,0.281419753086,-0.0493209876543,0.0128676470588,0.0110294117647,0.538461538462,0.461538461538,0.244285714286,0.1,0.5,-0.244444444444,-0.7,-0.1,0.0,0.0,0.5,0.0,70.0
216.0,12.0,428.0,0.53865336524,0.999999996528,0.61805555341,26.0,1.0,1.0,1.0,4.66588785047,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,326.0,104.8,0.0,843300.0,273433.333333,0.0,3579.1503192,2117.9213081,70.0,70.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0333530442619,0.0333365117361,0.866584355569,0.0333710275057,0.0333550609274,0.336939197166,0.0629068662125,0.0280373831776,0.018691588785,0.6,0.4,0.241973304473,0.0333333333333,0.5,-0.123958333333,-0.2,-0.1,0.327705627706,0.0835497835498,0.172294372294,0.0835497835498,791.0
216.0,12.0,351.0,0.54913294639,0.999999995305,0.694835677489,4.0,4.0,2.0,1.0,5.05128205128,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,529.0,110.555555556,12200.0,843300.0,312333.333333,1514.84816754,3715.19387755,2442.80685269,828.0,828.0,828.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0222228264571,0.133166132262,0.800165277687,0.0222224720194,0.0222232915739,0.42601010101,0.0783189033189,0.02849002849,0.011396011396,0.714285714286,0.285714285714,0.438636363636,0.1,0.8,-0.285416666667,-0.6,-0.1,0.4,-0.3,0.1,0.3,1000.0
