timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
224.0,8.0,196.0,0.666666662835,0.999999990291,0.815533972665,3.0,2.0,1.0,0.0,4.59183673469,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,681.0,280.5,1100.0,843300.0,385625.0,940.142857143,3578.30388461,2443.17125323,790.0,1100.0,945.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.797094162773,0.0500006716612,0.0500003743706,0.0500024787158,0.0529023124789,0.483829365079,0.14375,0.0408163265306,0.00510204081633,0.888888888889,0.111111111111,0.23125,0.05,0.5,-0.125,-0.125,-0.125,0.4,0.1,0.1,0.1,858.0
224.0,10.0,335.0,0.531722052774,0.999999994737,0.694736838449,4.0,3.0,1.0,0.0,4.71343283582,8.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,2000.0,552.8,0.0,843300.0,275725.0,0.0,3578.30388461,1828.81345933,3700.0,16000.0,9850.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.645119581821,0.025014906149,0.0265106331406,0.0250087294687,0.27834614942,0.329579889807,0.145053620622,0.0358208955224,0.0089552238806,0.8,0.2,0.314542748918,0.0625,0.5,-0.194444444444,-0.25,-0.166666666667,0.394444444444,0.172222222222,0.105555555556,0.172222222222,1300.0
224.0,8.0,496.0,0.617586910802,0.999999997159,0.730113634289,20.0,2.0,17.0,1.0,5.68346774194,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1000.0,216.084285714,1200.0,843300.0,565757.142857,1100.0,7277.96831387,4819.77090526,4300.0,12200.0,8250.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.171546337936,0.0287529978398,0.0286194881269,0.742509063416,0.0285721126804,0.616752894802,0.190613451589,0.0483870967742,0.0241935483871,0.666666666667,0.333333333333,0.463446969697,0.1,1.0,-0.348148148148,-1.0,-0.05,0.8,0.4,0.3,0.4,3500.0
224.0,8.0,337.0,0.542424240781,0.999999994924,0.685279184339,8.0,1.0,2.0,0.0,4.72700296736,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,569.0,197.0,0.0,843300.0,287842.857143,0.0,5522.46919431,3044.83002187,4100.0,4100.0,4100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0289462441986,0.0285780733337,0.173082480611,0.0286382485421,0.740754953315,0.398606150794,0.109057539683,0.0296735905045,0.00890207715134,0.769230769231,0.230769230769,0.291714285714,0.05,0.5,-0.307407407407,-0.6,-0.155555555556,0.0,0.0,0.5,0.0,45100.0
224.0,8.0,611.0,0.475352111839,0.999999996875,0.66249999793,5.0,3.0,1.0,2.0,4.13747954173,7.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,442.0,166.25,0.0,843300.0,317957.142857,0.0,4650.18934485,1781.36640485,674.0,2100.0,1387.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.457446521539,0.313971729296,0.0285736722463,0.0285733924078,0.171434684511,0.481569664903,0.135273368607,0.0278232405892,0.013093289689,0.68,0.32,0.475630252101,0.05,1.0,-0.335416666667,-0.6,-0.125,0.0,0.0,0.5,0.0,874.0
224.0,10.0,251.0,0.64777327673,0.99999999359,0.775641020669,5.0,1.0,1.0,0.0,4.6812749004,5.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,610.0,226.6,1600.0,843300.0,440180.0,963.083333333,3824.53442029,2555.26769617,2500.0,2500.0,2500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.310651968544,0.240523808319,0.0401612669751,0.0400004478233,0.368662508339,0.52711038961,0.0752164502165,0.0278884462151,0.0119521912351,0.7,0.3,0.288528138528,0.05,0.5,-0.255555555556,-0.333333333333,-0.1,0.666666666667,-0.333333333333,0.166666666667,0.333333333333,959.0
224.0,11.0,182.0,0.698324018445,0.999999991525,0.847457619937,6.0,5.0,1.0,14.0,4.32417582418,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1300.0,346.571428571,10500.0,843300.0,502842.857143,3578.30388461,6100.18367347,4949.98513182,1300.0,10500.0,7166.66666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0285987105975,0.18851133955,0.0285720569928,0.725738250159,0.0285796426999,0.575,0.18,0.021978021978,0.010989010989,0.666666666667,0.333333333333,0.525,0.25,0.85,-0.15,-0.2,-0.1,0.0,0.0,0.5,0.0,10200.0
224.0,13.0,388.0,0.529715760905,0.999999995851,0.655601657031,8.0,4.0,3.0,0.0,5.01804123711,8.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,603.0,150.5,1200.0,843300.0,463700.0,852.666666667,4609.42066421,2975.30676163,755.0,104100.0,27163.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.630798500357,0.0252462086863,0.160271453852,0.158468026619,0.0252158104855,0.433833333333,0.126583333333,0.0360824742268,0.0128865979381,0.736842105263,0.263157894737,0.372142857143,0.1,1.0,-0.2825,-0.4,-0.125,0.0,0.0,0.5,0.0,1100.0
224.0,11.0,364.0,0.590529246266,0.999999995671,0.761904758606,7.0,2.0,1.0,0.0,4.67582417582,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,737.0,192.4,9200.0,843300.0,282940.0,2291.37837838,6448.1875,3917.26499292,2700.0,7500.0,5100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0206063875013,0.120451968591,0.237284304793,0.0200217237323,0.601635615382,0.481611111111,0.260611111111,0.0604395604396,0.00824175824176,0.88,0.12,0.421287878788,0.16,0.85,-0.183333333333,-0.3,-0.05,0.0,0.0,0.5,0.0,1400.0
224.0,10.0,222.0,0.657657654695,0.999999992806,0.812949634439,5.0,3.0,0.0,0.0,5.08108108108,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,308.0,99.75,11700.0,843300.0,390062.5,2239.2647343,4441.85151515,3127.0788548,1100.0,1100.0,1100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.146881516075,0.0250383717353,0.777976879516,0.0251006287774,0.0250026038963,0.465643939394,-0.0769318181818,0.027027027027,0.036036036036,0.428571428571,0.571428571429,0.206060606061,0.0333333333333,0.5,-0.346875,-0.5,-0.05,0.533333333333,-0.233333333333,0.0333333333333,0.233333333333,1200.0
