timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
112.0,12.0,1224.0,0.347902097598,0.999999998761,0.426270135779,2.0,1.0,7.0,0.0,4.87745098039,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,774.0,239.111111111,0.0,843300.0,254310.0,0.0,8470.37254902,4596.49371673,2900.0,2900.0,2900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.131236038286,0.0200085200852,0.0200009098811,0.536450367761,0.292304163986,0.421040372671,0.080864389234,0.0261437908497,0.0245098039216,0.516129032258,0.483870967742,0.446651785714,0.1,1.0,-0.221111111111,-0.5,-0.025,0.0,0.0,0.5,0.0,2100.0
112.0,8.0,716.0,0.524964335913,0.999999997778,0.697777776227,35.0,3.0,22.0,0.0,4.5251396648,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,875.0,189.111111111,0.0,843300.0,303420.0,0.0,7415.27676538,4642.54555381,1600.0,38000.0,19800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0205699883144,0.0200066564213,0.0200134612312,0.91881857607,0.0205913179635,0.473088504633,0.0709663865546,0.0405027932961,0.0418994413408,0.491525423729,0.508474576271,0.429022988506,0.1,1.0,-0.240253968254,-0.6,-0.025,1.0,0.5,0.5,0.5,2600.0
112.0,13.0,1764.0,0.467878787595,0.999999999156,0.599156117638,11.0,8.0,51.0,0.0,4.78684807256,5.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,49.0,9.518,40600.0,843300.0,445120.0,2006.406639,5315.25408626,3379.90164846,795.0,40600.0,8482.42857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.240510205144,0.419557067557,0.259113155491,0.040819540345,0.0400000314634,0.378505735189,0.0314541069492,0.0198412698413,0.0209750566893,0.486111111111,0.513888888889,0.375108225108,0.0333333333333,1.0,-0.252754677755,-0.8,-0.05,0.0,0.0,0.5,0.0,998.0
112.0,9.0,811.0,0.407682775207,0.999999997773,0.574610243709,9.0,6.0,1.0,0.0,4.38964241677,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,724.0,227.2,13300.0,843300.0,217880.0,2178.97276596,3967.11538462,2837.64501384,474.0,1900.0,878.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0400009411851,0.0400003113788,0.839879864331,0.0401163330334,0.0400025500716,0.486846809105,0.1319836615,0.0431565967941,0.019728729963,0.686274509804,0.313725490196,0.427323438466,0.1,1.0,-0.402083333333,-1.0,-0.1,0.0,0.0,0.5,0.0,401.0
112.0,16.0,450.0,0.545243618224,0.999999996154,0.696153843476,12.0,2.0,1.0,0.0,4.81777777778,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1000.0,257.888888889,0.0,843300.0,176070.0,0.0,4999.375,2242.70253863,515.0,1900.0,1207.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.220357439661,0.0200007128649,0.719640723684,0.0200003155,0.0200008082898,0.344731800766,0.0989463601533,0.0288888888889,0.0133333333333,0.684210526316,0.315789473684,0.307692307692,0.1,0.6,-0.121759259259,-0.2,-0.05,0.0,0.0,0.5,0.0,447.0
112.0,6.0,95.0,0.769230760778,0.999999980769,0.942307674186,1.0,1.0,1.0,0.0,4.49473684211,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1000.0,285.5,0.0,843300.0,240757.142857,0.0,3482.17669926,1985.98851514,1000.0,1000.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0285788212558,0.028571917713,0.885704934289,0.028571723607,0.028572603135,0.401090909091,0.0801212121212,0.0421052631579,0.0,1.0,0.0,0.158181818182,0.136363636364,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3800.0
112.0,13.0,550.0,0.536723162831,0.999999996875,0.724999997734,6.0,1.0,1.0,0.0,4.69636363636,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,863.0,305.2,0.0,843300.0,177750.0,0.0,3482.17669926,1889.29944019,1100.0,1100.0,1100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333890270805,0.0333343788385,0.866607457136,0.0333339737259,0.0333351632195,0.39,0.189487179487,0.0236363636364,0.00727272727273,0.764705882353,0.235294117647,0.409743589744,0.1,1.0,-0.1125,-0.2,-0.05,0.0,0.0,0.5,0.0,515.0
112.0,12.0,470.0,0.561135369954,0.999999996324,0.749999997243,4.0,2.0,3.0,0.0,4.73404255319,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,417.0,103.5,5200.0,843300.0,264400.0,1132.90163934,3482.17669926,2293.52783099,100.0,1100.0,600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.050000749919,0.0500000601502,0.799995548404,0.050000020732,0.0500036207943,0.311993620415,0.0524401913876,0.0148936170213,0.0106382978723,0.583333333333,0.416666666667,0.385194805195,0.136363636364,0.5,-0.34,-0.6,-0.1,0.0,0.0,0.5,0.0,1100.0
112.0,13.0,365.0,0.512465372542,0.999999994975,0.71356783561,2.0,1.0,2.0,0.0,4.84931506849,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,843300.0,263100.0,0.0,3482.17669926,2010.30242115,29900.0,29900.0,29900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0500061058922,0.0500058971701,0.799978411956,0.0500035487599,0.0500060362222,0.405643738977,0.0831128747795,0.0383561643836,0.0219178082192,0.636363636364,0.363636363636,0.38843537415,0.1,1.0,-0.253422619048,-0.714285714286,-0.0714285714286,0.0,0.0,0.5,0.0,15700.0
112.0,11.0,825.0,0.362595419386,0.999999997768,0.504464284588,17.0,11.0,3.0,0.0,4.52848484848,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3400.0,588.3,2300.0,663600.0,238350.0,1292.16190476,4377.74187127,3137.52814481,961.0,1800.0,1380.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.522813315974,0.0181942325845,0.306926073166,0.0182048721377,0.133861506138,0.406282132502,0.246662179284,0.112727272727,0.0181818181818,0.861111111111,0.138888888889,0.363058581204,0.0333333333333,1.0,-0.228333333333,-0.8,-0.1,0.455555555556,0.377777777778,0.0444444444444,0.377777777778,4200.0
112.0,12.0,171.0,0.698795176513,0.999999990476,0.876190467846,2.0,2.0,1.0,0.0,4.49122807018,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,773.0,193.0,0.0,843300.0,213614.285714,0.0,3866.73405489,2542.8363812,691.0,10000.0,5345.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0285826154708,0.885527088957,0.0285718283657,0.0287466386835,0.0285718285235,0.567045454545,0.00719696969697,0.0233918128655,0.0292397660819,0.444444444444,0.555555555556,0.534090909091,0.136363636364,1.0,-0.41,-0.5,-0.15,1.0,-0.5,0.5,0.5,1000.0
112.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1400.0,277.431666667,0.0,843300.0,489314.285714,0.0,7042.05233391,4263.10649026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0285754717406,0.0285876975965,0.168747429111,0.745516147387,0.0285732541658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,669.0
112.0,16.0,452.0,0.529545453342,0.999999996454,0.670212763581,16.0,4.0,1.0,0.0,4.79867256637,10.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,716.0,170.222222222,0.0,843300.0,284600.0,0.0,6535.79591837,3790.717173,1100.0,3000.0,2050.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.355599910028,0.340271621902,0.136159158678,0.147776701082,0.0201926083103,0.468964030549,0.18034658431,0.0464601769912,0.0132743362832,0.777777777778,0.222222222222,0.372371675943,0.0333333333333,0.85,-0.177182539683,-0.291666666667,-0.0714285714286,0.35,0.4,0.15,0.4,1200.0
112.0,12.0,293.0,0.619863011576,0.999999994475,0.762430935014,2.0,1.0,2.0,0.0,5.07849829352,8.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,813.0,268.625,1000.0,843300.0,215187.5,906.5,4391.44684385,2543.54609269,544.0,544.0,544.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0250001775046,0.775090508404,0.149829765857,0.0250794638979,0.0250000843365,0.435416666667,0.0360119047619,0.037542662116,0.0307167235495,0.55,0.45,0.301515151515,0.1,0.5,-0.200925925926,-0.4,-0.05,0.0,0.0,0.5,0.0,876.0
