timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
120.0,12.0,763.0,0.493910689453,0.999999997886,0.649048624421,10.0,6.0,1.0,1.0,4.89252948886,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,801.0,252.3,1300.0,843300.0,185160.0,1033.66666667,3483.5381402,2292.00559763,558.0,1500.0,1163.33333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.118661096918,0.0200010630576,0.581044819184,0.0200005977671,0.260292423073,0.412892817059,0.116568462402,0.0353866317169,0.0131061598952,0.72972972973,0.27027027027,0.340914702581,0.1,0.733333333333,-0.16,-0.3,-0.05,0.0,0.0,0.5,0.0,1200.0
120.0,10.0,336.0,0.446874998604,0.999999995261,0.516587675277,2.0,2.0,13.0,0.0,4.85416666667,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1300.0,371.833333333,1400.0,843300.0,194716.666667,1350.0,3483.5381402,2366.56928036,1200.0,2100.0,1650.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0333335030348,0.866459623212,0.0333359454719,0.0334017633859,0.0334691648956,0.361520376176,0.104950365726,0.0357142857143,0.0119047619048,0.75,0.25,0.337310606061,0.136363636364,0.6,-0.251041666667,-0.4,-0.166666666667,0.0,0.0,0.5,0.0,661.0
120.0,8.0,1207.0,0.426666666311,0.999999998501,0.649175411321,1.0,1.0,4.0,0.0,4.57995028998,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,843300.0,126333.333333,0.0,4312.7044335,1870.75736603,1400.0,1400.0,1400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0222337708087,0.0223748533692,0.560786830722,0.0222237967838,0.372380748317,0.382308269808,-0.00183056433056,0.0157415078708,0.023198011599,0.404255319149,0.595744680851,0.369332421964,0.1,0.8,-0.25,-0.875,-0.05,0.0,0.0,0.5,0.0,6000.0
119.0,10.0,1758.0,0.294827586037,0.999999998871,0.484198645052,28.0,0.0,1.0,1.0,4.23037542662,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1300.0,313.5,13000.0,843300.0,317350.0,3197.68416517,4472.87310345,3707.7261022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.866551548583,0.0333357078531,0.0333342958488,0.0333683957495,0.0334100519653,0.484485865853,0.211256631059,0.0534698521047,0.00967007963595,0.846846846847,0.153153153153,0.396713410703,0.0333333333333,1.0,-0.302777777778,-1.0,-0.125,0.0,0.0,0.5,0.0,2200.0
119.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2300.0,397.125,0.0,843300.0,289411.777778,0.0,13800.0,4082.80375202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0250206456059,0.0222385495916,0.303526318625,0.403113799144,0.246100687033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.2,0.4,1400.0
119.0,8.0,239.0,0.620087333537,0.999999992537,0.791044770216,11.0,2.0,5.0,2.0,4.18410041841,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,451.0,77.6666666667,12300.0,843300.0,434666.666667,2792.52631579,6661.74117647,4686.46231492,4800.0,4800.0,4800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0231750948072,0.172394201576,0.0222254783306,0.758743533059,0.0234616922264,0.48854978355,0.0180411255411,0.0251046025105,0.00836820083682,0.75,0.25,0.236616161616,0.05,0.433333333333,-0.285714285714,-0.5,-0.0714285714286,0.0,0.0,0.5,0.0,3900.0
119.0,9.0,454.0,0.522222221062,0.999999996109,0.723735405744,7.0,2.0,1.0,2.0,4.60572687225,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,806.0,156.8,9400.0,843300.0,290880.0,2173.63343772,5995.15886134,3577.40265152,6400.0,6400.0,6400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0203118066663,0.0200591532532,0.53909999275,0.245754537531,0.1747745098,0.509259259259,0.0138176638177,0.0220264317181,0.0506607929515,0.30303030303,0.69696969697,0.511428571429,0.214285714286,0.8,-0.227657004831,-0.5,-0.125,0.616666666667,0.25,0.116666666667,0.25,707.0
119.0,12.0,379.0,0.543243241775,0.99999999537,0.699074070838,6.0,3.0,1.0,0.0,5.00791556728,7.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1500.0,463.166666667,0.0,843300.0,248900.0,0.0,4126.28632846,2233.39364229,2100.0,2100.0,2100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.197394056931,0.173365394435,0.0288190308563,0.0285934866871,0.571828031091,0.323145245559,0.109012539185,0.0290237467018,0.0131926121372,0.6875,0.3125,0.449517906336,0.1,1.0,-0.24,-0.4,-0.166666666667,0.667857142857,0.342857142857,0.167857142857,0.342857142857,1200.0
119.0,10.0,258.0,0.478599219928,0.999999993711,0.591194964835,7.0,4.0,2.0,0.0,4.50387596899,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,918.0,240.857142857,2000.0,843300.0,410000.0,1302.0,3669.38811728,2732.25344243,2000.0,13900.0,6533.33333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0286882566231,0.0285735950498,0.179961518611,0.0285718803458,0.73420474937,0.369444444444,0.186111111111,0.046511627907,0.0116279069767,0.8,0.2,0.404166666667,0.25,1.0,-0.15,-0.2,-0.125,0.333333333333,0.25,0.166666666667,0.25,1600.0
119.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,662.0,102.512857143,21900.0,843300.0,512228.571429,3142.28836655,7076.36997646,4704.03270579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0285881206809,0.0291805977168,0.028571963199,0.885087544738,0.0285717736654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.05,0.15,0.05,16000.0
